ts,REFERENCE_PRICE,STRATEGY1,STRATEGY2,STRATEGY3
2017-05-08 10:33:24.727,103.17090408508268,103.30399206802329,103.29857636548347,103.300184903867
2017-05-08 10:33:29.634,103.12683873017613,103.30371348117848,103.31454570534274,103.28848296507272
2017-05-08 10:33:34.722,103.15552941814491,103.31794799601447,103.30117551882145,103.27701598401754
2017-05-08 10:33:39.889,103.2206700330066,103.30928912492921,103.33527143461842,103.31165999177601
2017-05-08 10:33:44.996,103.1612877204758,103.35721543210177,103.31546545498618,103.30782463044977
2017-05-08 10:33:49.969,103.16039402990198,103.29242971124455,103.29532720888893,103.34637543750489
2017-05-08 10:33:54.139,103.1823211890588,103.29945652384133,103.3103001277839,103.32690800500025
2017-05-08 10:33:59.968,103.15823794559785,103.33295242267286,103.29604174741009,103.30248657556294
2017-05-08 10:34:04.699,103.16837251240852,103.2998781809545,103.27205491795294,103.29729476485721
2017-05-08 10:34:09.947,103.15057769426963,103.34863826425514,103.35997964582126,103.31723842012207
2017-05-08 10:34:14.716,103.14444636073829,103.32446698856964,103.31003395655532,103.29018952146231
2017-05-08 10:34:19.638,103.18743291058233,103.32659429014025,103.32448721824078,103.32839283048463
2017-05-08 10:34:24.883,103.10878579160384,103.30004555191047,103.305584606317,103.33153932973472
2017-05-08 10:34:29.951,103.21796447676377,103.32826862836487,103.3246698552341,103.33140752080972
2017-05-08 10:34:34.666,103.1855856166723,103.32719845634296,103.33137515220264,103.37778667224028
2017-05-08 10:34:39.850,103.18910913647204,103.31771060064116,103.33871959514592,103.3474822345172
2017-05-08 10:34:44.702,103.21753335944406,103.32805251385025,103.31760406900887,103.37307792891187
2017-05-08 10:34:49.961,103.19329549382948,103.31598342486306,103.31496163224128,103.3364563514504
2017-05-08 10:34:54.181,103.19102783328462,103.37252196915409,103.32667402666829,
2017-05-08 10:34:59.780,103.19331654887833,103.32749646897113,103.33258084811821,103.40966921501665
2017-05-08 10:35:04.736,103.20670414295304,103.3644112533101,103.32153944392275,103.35512116743972
2017-05-08 10:35:09.879,103.19914555935313,103.3440877377754,103.33801930399264,103.30864305327943
2017-05-08 10:35:13.980,103.211440772156,103.32536575049848,103.36390915544735,103.3211616255363
2017-05-08 10:35:19.753,103.2033074606323,103.31775817629777,103.33597779866444,103.35485746307916
2017-05-08 10:35:24.727,103.18211452183249,103.34512270265328,103.31009200700498,103.34036799128253
2017-05-08 10:35:29.946,103.22001661033266,103.34323793968694,103.33941089236023,103.35078015441515
2017-05-08 10:35:34.813,103.24494736242326,103.31355936225606,103.34831311782027,103.35997318119821
2017-05-08 10:35:39.857,103.17864608291586,103.3510106050157,103.37113367494376,103.3653565085016
2017-05-08 10:35:44.702,103.21645415396401,103.34895268345284,103.34494396871672,103.31277781354784
2017-05-08 10:35:49.875,103.2023492890819,103.3585613811751,103.31199663091691,103.34584973995727
2017-05-08 10:35:54.696,103.20755185651936,103.35802533204652,103.3344424013533,103.29021652715464
2017-05-08 10:35:59.572,103.16047549172558,103.34606493838919,103.36833287519815,103.36928908294713
2017-05-08 10:36:04.792,103.19828894440947,103.35304056459384,103.34108524323281,103.31691079140815
2017-05-08 10:36:09.521,103.19507265479449,103.34279791150387,103.34118300855386,103.32186394707435
2017-05-08 10:36:14.988,103.20249465622378,103.3716693485576,103.34308013932451,103.35458918716449
2017-05-08 10:36:19.966,103.19967752938302,103.3513117458887,103.35839303899138,103.41785300647884
2017-05-08 10:36:24.735,103.16519798948565,103.38221431614689,103.36780825535476,103.35115644506931
2017-05-08 10:36:29.983,103.17932176213155,103.29026040068206,103.33193642829139,103.3984538646105
2017-05-08 10:36:34.090,103.17761883692317,103.34150488944924,103.33598608553623,103.34929762203578
2017-05-08 10:36:39.898,103.2106576672976,103.3065308956023,103.32598171690775,103.34615539055629
2017-05-08 10:36:44.544,103.2241561034947,103.39280074203982,103.29798867164934,103.366556483653
2017-05-08 10:36:49.995,103.23560134445839,103.33906917125054,103.3778870746443,103.33926345512758
2017-05-08 10:36:54.706,103.20648435894299,103.33810797564489,103.35779703270696,103.33432824667433
2017-05-08 10:36:59.973,103.2109339020005,103.36700586355408,103.34073021436264,103.36917510513699
2017-05-08 10:37:04.872,103.2010205394484,103.28823927416161,103.40569676840572,103.3384230398098
2017-05-08 10:37:08.747,103.18989416513467,103.38526567627828,103.32862569240666,103.34755375596197
2017-05-08 10:37:14.213,103.19461120773906,103.3654177872329,103.31761343064416,103.36062565542761
2017-05-08 10:37:19.846,103.18824674450755,103.34833710362207,103.36598613943853,103.36808466091776
2017-05-08 10:37:24.884,103.20343497076543,103.30109754149414,103.30573950324647,103.37567282473907
2017-05-08 10:37:29.977,103.15371336744747,103.34101245741307,103.38547187028016,103.31423242291957
2017-05-08 10:37:34.830,103.18243493884455,103.36482428879691,103.33357108213593,103.36571711655525
2017-05-08 10:37:39.916,103.20995510980475,103.31971744551257,103.33974018990362,103.34436856605342
2017-05-08 10:37:44.761,103.20341872957303,103.32380721041578,103.34226603677097,103.34156441157874
2017-05-08 10:37:49.818,103.23190292666484,103.33358677886956,103.34532843729872,103.32924790832382
2017-05-08 10:37:54.939,103.20660628229473,103.3197705754366,103.40220483999128,103.38499580595416
2017-05-08 10:37:59.785,103.18832558968128,103.3119349310008,103.32346455263337,103.3267142500431
2017-05-08 10:38:04.967,103.17286447238203,103.37238467915498,103.37121575773926,103.341171050598
2017-05-08 10:38:09.732,103.20640941623988,,103.36074102355003,103.43242078241236
2017-05-08 10:38:14.090,103.22846001722392,103.31504360814466,103.33159075644735,103.29665292181517
2017-05-08 10:38:18.515,103.20409413988739,103.34904292158855,103.3355594225774,103.34287933300261
2017-05-08 10:38:24.845,103.20331255385537,103.32850434100618,103.33581090270994,103.39180927178721
2017-05-08 10:38:29.769,103.19985281178614,103.32706964722323,103.41950429624383,103.33859734048978
2017-05-08 10:38:34.225,103.23460982889993,103.41386511349648,103.33934065861317,103.35202785784247
2017-05-08 10:38:38.856,103.19124754088189,103.36852097137158,103.39466874586047,103.34868919388435
2017-05-08 10:38:44.790,103.16265215487782,103.33127751486447,103.34561701653787,103.36879004956033
2017-05-08 10:38:49.891,103.19246719363302,103.35370843466143,103.32934787761491,103.37865354608573
2017-05-08 10:38:54.312,103.20868872220308,103.32374443432906,103.34071105619459,103.36328058297688
2017-05-08 10:38:59.768,103.18826904174131,103.34164833302755,103.3560299559303,103.3972705190511
2017-05-08 10:39:04.967,103.19126084600194,103.32551652033627,103.32987905133479,103.32674945757543
2017-05-08 10:39:09.460,103.20626709346378,103.32209378533264,103.29482383915828,103.39453137770319
2017-05-08 10:39:14.656,103.3194476523693,103.34370627737604,103.36084848016489,103.36955649582208
2017-05-08 10:39:19.395,103.22135335085208,103.31434914230505,103.35478261492423,103.32985499026437
2017-05-08 10:39:24.064,103.2372109670636,103.38924115873884,103.34633696420978,103.34007726310935
2017-05-08 10:39:29.654,103.20346694382971,103.34655049214173,103.33759127194112,103.36040353422135
2017-05-08 10:39:33.859,103.20609064044565,103.37747211014859,103.3822098797337,103.37242159722103
2017-05-08 10:39:39.896,103.19752321185894,103.32863191781533,103.39694670973189,103.35061153945955
2017-05-08 10:39:44.466,103.1889082971018,103.30781915939583,103.34564200527299,103.34015143699143
2017-05-08 10:39:49.334,103.24716189856656,103.33104955914601,103.28486058796466,103.32716214657728
2017-05-08 10:39:54.862,103.17294031653083,103.34027785070128,103.33877988347419,103.36096466269088
2017-05-08 10:39:59.984,103.20301675002275,103.41027496801988,103.37366430664426,103.32124180910928
2017-05-08 10:40:04.700,103.23623219488557,103.32757885524126,103.35924294239527,103.3248811729911
2017-05-08 10:40:09.707,103.21664286152026,103.35188354286889,103.36327335768395,103.36712965915783
2017-05-08 10:40:14.839,103.15880838610738,103.36591775673955,103.44143737011589,103.32486485796436
2017-05-08 10:40:19.952,103.1978612285356,103.37952241481251,103.36116193604317,103.39600027714944
2017-05-08 10:40:24.842,103.28266057089215,103.36154171888099,103.35760340630063,103.36407283949669
2017-05-08 10:40:29.359,103.19231840641973,103.34884660592118,103.36397314004577,103.36506485210774
2017-05-08 10:40:34.935,103.22804767538592,103.35674924341748,103.39688038913239,103.36461592569835
2017-05-08 10:40:39.998,103.23349762042689,103.40537079128967,103.34690150045562,103.3678261283962
nan,,,,
2017-05-08 10:40:49.620,103.21007535917218,103.30142053212188,103.3519680092385,103.389049611723
2017-05-08 10:40:54.931,103.25370174577446,103.38628579762224,103.37519881256048,103.45266002993523
2017-05-08 10:40:59.956,103.19285729861863,103.37263113532563,103.35215009934461,103.36150011932129
2017-05-08 10:41:04.973,103.23955828483824,103.41617023537555,103.38804508703691,103.38687167779125
2017-05-08 10:41:09.518,103.25294760534248,103.35667918136858,103.42794521233702,103.40585805429959
2017-05-08 10:41:14.272,103.25907261310557,103.34783067877345,103.35566220366842,103.33076993364678
2017-05-08 10:41:19.922,103.2195357985162,103.36424408235845,103.36363249775735,103.37005276446456
2017-05-08 10:41:24.947,103.21875334012793,103.2388743306979,103.3493953338514,103.34464300315987
2017-05-08 10:41:29.409,103.25594420217782,103.34627351193036,103.35317608145931,103.35944798694801
2017-05-08 10:41:33.275,103.28057679945132,103.35375990605458,103.36047610778493,103.3771971151742
2017-05-08 10:41:39.774,103.22680791313712,103.36525619036732,103.37110422668478,103.36480426460618
2017-05-08 10:41:44.998,103.22548558213352,103.36600916296698,103.33795603795751,103.34315043561121
nan,,,,
2017-05-08 10:41:54.818,103.22488217515269,103.31111964674128,103.36335092511695,103.38801860455351
2017-05-08 10:41:59.988,103.22873197868209,103.34422461617646,103.42103938944645,103.40011509193432
2017-05-08 10:42:04.957,103.24984988425672,103.39873588728113,103.35671793263987,103.3629975777833
2017-05-08 10:42:09.509,103.23608218859775,103.41220159747853,103.39224204496077,103.35142746990577
2017-05-08 10:42:13.788,103.2266803437389,103.36280905933359,103.43082301610437,103.37398871980167
2017-05-08 10:42:19.785,103.22289526728457,103.36746926590526,103.38086267588855,103.36957475042578
2017-05-08 10:42:24.657,103.18910598834701,103.31676699656434,103.35575277199133,103.35531274276181
2017-05-08 10:42:29.895,103.23254918645081,103.31893029165668,103.3589559862476,103.41102914660756
2017-05-08 10:42:34.459,103.2637327123848,103.319303777762,103.34541262465152,103.36305035231075
2017-05-08 10:42:39.722,103.2375211128332,103.3819258294033,103.35128503051367,103.35328064746768
2017-05-08 10:42:44.626,103.24864754998957,103.32310977864104,103.34829742625588,103.34302623573322
2017-05-08 10:42:49.406,103.18322815734895,103.31802595499467,103.3860248800251,103.38839089998498
2017-05-08 10:42:52.693,103.23800271163583,103.3731024550496,103.35695629172588,103.36175270384174
2017-05-08 10:42:59.562,103.24940656243932,103.3640485061951,103.32789304156184,103.3453128856563
2017-05-08 10:43:04.815,103.2372526262443,103.32045420981504,103.38787147936331,103.36075968904726
2017-05-08 10:43:08.793,103.23205738419405,103.33491196293865,103.34088361970788,103.33536206888873
2017-05-08 10:43:14.177,103.23493986880621,103.36234512150409,103.34552623630925,103.41923669393192
2017-05-08 10:43:19.980,103.25275497651641,103.35964722595033,103.36044010171398,103.39742771663003
2017-05-08 10:43:24.694,103.22094073264194,103.38282253801077,103.32850350516503,103.3461716208364
2017-05-08 10:43:28.888,103.31466246191887,103.39564785485094,103.35697860791292,103.34062304334513
2017-05-08 10:43:34.911,103.18409889885115,103.3685748872924,103.38038928048148,103.35505164673343
2017-05-08 10:43:38.918,103.21811954068951,103.37993227849722,103.37391708612557,103.36533439656195
2017-05-08 10:43:44.792,103.21158243582106,103.34979106575977,103.36226041642824,103.37711180356247
2017-05-08 10:43:49.950,103.21644244523878,103.33618815915514,103.34064034861319,103.34335045379497
2017-05-08 10:43:54.693,103.2011731920292,103.36909841604734,103.34737354902742,103.36759751966214
2017-05-08 10:43:59.890,103.23134768431947,103.40251535579067,103.3668009033455,103.35680317252468
2017-05-08 10:44:04.334,103.2027892783717,103.35236312964085,103.32348281508541,103.37659790497442
2017-05-08 10:44:09.863,103.30965830792259,103.38247832074055,103.36338852702559,103.33559229243629
2017-05-08 10:44:14.729,103.21408971640153,103.38452163900575,103.36203784721724,103.32461655511605
2017-05-08 10:44:19.957,103.27505276874064,103.39735451932442,103.3884850977654,103.29534600485829
2017-05-08 10:44:24.574,103.19107543079255,103.37366334185526,103.37046262278662,103.36640489083092
2017-05-08 10:44:29.492,103.23157222165496,103.38326091132087,103.37063373669262,103.37765907815879
2017-05-08 10:44:34.860,103.21780875814046,103.36669668223894,103.38522295111122,103.34706854929085
2017-05-08 10:44:39.802,103.22004324282108,103.38787881931995,103.37129230423557,103.37918125795882
2017-05-08 10:44:44.824,103.26718347180218,103.34147597602701,103.35600335234219,103.35790491641119
2017-05-08 10:44:49.896,103.208403700577,103.38566393660474,103.37037733319568,103.32623027159372
2017-05-08 10:44:54.486,103.20910103910305,103.34671769562456,103.35087494480325,103.43778548859275
2017-05-08 10:44:59.994,103.20440285893962,103.36496537366563,103.34916269333856,103.3817265190167
2017-05-08 10:45:04.654,103.2161300519476,103.37477073570761,103.37063030573583,103.36134711247946
2017-05-08 10:45:09.528,103.21983443520975,103.35729063357454,103.3543282731683,103.3503021832538
2017-05-08 10:45:14.856,103.23246604949448,103.31890688984605,103.34365958604678,103.36637063517601
2017-05-08 10:45:19.779,103.22532001935006,103.37771211986154,103.37580197133846,103.4123354747716
2017-05-08 10:45:24.851,103.2316724849851,103.37380694699742,103.37725357291372,103.41370468483008
2017-05-08 10:45:29.976,103.22075176733992,103.35086709737462,103.36972475447985,103.45318820135594
2017-05-08 10:45:34.969,103.22801091434258,103.3340490561651,103.35278043003306,103.37215281425236
2017-05-08 10:45:39.286,103.22491309843848,103.37258488763253,103.38972995656123,103.37180947766615
2017-05-08 10:45:44.488,103.18656107929675,103.33399941218536,103.36886214149165,103.43162487121016
2017-05-08 10:45:49.898,103.2487046119917,103.38804905953785,103.3190682634654,103.37528396625589
2017-05-08 10:45:54.842,103.2318555244677,103.38498253120387,103.36399970518998,103.38083370207256
2017-05-08 10:45:59.820,103.23480498996311,103.34107135377027,103.35281822446412,103.37808460217514
2017-05-08 10:46:04.998,103.21839946082292,103.39301379444927,103.36567968576868,103.40097761807668
2017-05-08 10:46:09.787,103.25292736743512,103.36187702870635,103.39222119596242,103.37124809113244
2017-05-08 10:46:14.774,103.24611820497789,103.37402608177571,103.37368996386601,103.39194305845754
2017-05-08 10:46:19.723,103.24076786351776,103.37119954837144,103.38523110832966,103.35445053410784
2017-05-08 10:46:24.232,103.21450845632654,103.37520931529923,103.39911922721889,103.39497942908477
2017-05-08 10:46:28.844,103.21153782092453,103.39482051896684,103.35639009756859,103.46208340079554
2017-05-08 10:46:34.402,103.16033505660917,103.34118860196807,103.34775653582629,103.39069945615879
2017-05-08 10:46:39.929,103.29234883609654,103.35572654800058,103.36028212491725,103.34277865914163
2017-05-08 10:46:44.550,103.23436924525089,103.40982750983915,103.36176905329548,103.37172664453504
2017-05-08 10:46:49.524,103.2080059390769,103.41976899703442,103.36022599633344,103.36203373778469
2017-05-08 10:46:54.609,103.20744195054993,103.38892302749844,103.36456893671595,103.34379840964505
2017-05-08 10:46:59.634,103.2469042042045,103.33172685518221,103.35106258524868,103.35639132305431
2017-05-08 10:47:04.553,103.23676909864271,103.34603836407774,103.29832349247836,103.37588252895397
2017-05-08 10:47:09.835,103.22568477539934,103.38443035214338,103.36468135721451,
2017-05-08 10:47:14.749,103.24281437406262,103.35980184369068,103.38268654789725,103.32118619066677
2017-05-08 10:47:19.985,103.26966174051066,103.3564127558541,103.38557681059761,103.32689255432601
2017-05-08 10:47:24.971,103.21800419381198,103.3637577649552,103.42000720927349,103.46640583747248
2017-05-08 10:47:29.685,103.22987293842064,103.36869699975446,103.3610756025152,103.39418954548358
2017-05-08 10:47:34.821,103.22438579718198,103.35038637790618,103.36962224088307,103.38520495878572
2017-05-08 10:47:39.950,103.21818263739874,103.3449344223737,103.36993360347819,103.28242758218576
2017-05-08 10:47:44.910,103.22144053060877,103.32996370986183,103.36893097882728,103.36286618363357
2017-05-08 10:47:49.770,103.23464710557084,103.39676140161129,103.37835629167475,103.37107253108137
2017-05-08 10:47:54.745,103.27864597140143,103.36843513950517,103.36469413039605,103.36607426676483
2017-05-08 10:47:59.771,103.25153049663295,103.31570900259865,103.31274050028723,103.44075307068464
2017-05-08 10:48:04.871,103.20967781099563,103.37032771665315,103.33562220514641,103.36401693743301
2017-05-08 10:48:09.874,103.18701668558887,103.37080475280715,103.38316727073054,103.34025496520256
2017-05-08 10:48:14.892,103.19498475104967,103.35617036634875,103.33586044364988,103.323712081189
2017-05-08 10:48:19.900,103.20637965811626,103.36278467692091,103.35810564468788,103.37319957472027
2017-05-08 10:48:24.961,103.20300530145732,103.34665990136449,103.35242656419334,103.39947709921773
2017-05-08 10:48:28.414,103.21571676820508,103.37623561761531,103.34251567502514,103.36026389529552
2017-05-08 10:48:34.223,103.21583461679909,103.33819017920906,103.35654515565292,103.34549597256614
2017-05-08 10:48:39.180,103.24811049021915,103.3497811121156,103.29070682025264,103.32998755542802
2017-05-08 10:48:44.603,103.22995807573923,103.31293713730751,103.31888367203929,103.35566235954778
2017-05-08 10:48:49.508,103.23211729962694,103.39543860276899,103.3606172816569,103.32324045983229
2017-05-08 10:48:54.836,103.20826376614079,103.35481333446518,103.32163961789426,103.35416308482148
2017-05-08 10:48:59.846,103.21660732660794,103.34765428443183,103.33939534022656,103.3625328398461
2017-05-08 10:49:04.997,103.21549471414781,103.36461567740835,103.31981384992893,103.34951784804092
2017-05-08 10:49:09.938,103.20529379784816,103.35285864610441,103.3166686707664,103.34658003479002
2017-05-08 10:49:14.906,103.18995088454832,103.31608501440215,103.33358202631521,103.29091775549264
2017-05-08 10:49:19.983,103.25250187351045,103.33004815187809,103.35582935212746,103.35103973878493
2017-05-08 10:49:24.963,103.21036664434448,103.32654665163366,103.32434768129022,103.3761245861965
2017-05-08 10:49:29.957,103.21615187071137,103.31560030317841,103.3516914179145,103.34663748145832
2017-05-08 10:49:34.945,103.16486757906297,103.3553915037867,103.34780887842246,103.35063475976325
2017-05-08 10:49:39.761,103.20071137184092,103.33328838398128,103.33698592492681,103.33955544374199
2017-05-08 10:49:44.917,103.22970085420172,103.30702504621773,103.34017335327071,103.29209355400958
2017-05-08 10:49:49.928,103.21100156763804,103.29960425604474,103.3561523732244,103.36360336410897
2017-05-08 10:49:54.925,103.2083862075512,103.3334936765876,103.36296217221576,103.35511213132321
2017-05-08 10:49:59.901,103.19356398965735,103.33427337850412,103.34953948337473,103.31489478606817
2017-05-08 10:50:04.753,103.19608396808239,103.30481000477528,103.31183077278831,103.34997265443661
2017-05-08 10:50:09.810,103.24196971378916,103.35971156275879,103.3425719390331,103.3376764834756
2017-05-08 10:50:14.904,103.22796229093038,103.37067850587005,103.36396776816285,103.34772929406232
2017-05-08 10:50:19.663,103.15541374259278,103.35506518847555,103.35034850491239,103.343330819509
2017-05-08 10:50:24.787,103.16996068117498,103.35639547586287,103.36106876826958,103.38328767315164
2017-05-08 10:50:29.993,103.19599070019846,103.36316221511728,103.31704066109725,103.4280526409051
2017-05-08 10:50:34.999,103.17751431405105,103.31716360120897,103.3711221400439,103.32677465530699
2017-05-08 10:50:39.444,103.19743711669011,103.29291415305686,103.36174928954318,103.34762495918463
2017-05-08 10:50:43.858,103.22089041589666,103.36556914375609,103.35618262975328,103.33552159580475
2017-05-08 10:50:49.952,103.20445478260226,103.28904724817198,103.32360077745234,103.30950669347229
2017-05-08 10:50:54.999,103.21207726450243,103.36039314619379,103.32767673872631,103.3725739567779
2017-05-08 10:50:59.658,103.20088594824595,103.36707194472311,103.35993498626283,103.34750517647907
2017-05-08 10:51:04.861,103.22882434721458,103.34634550269332,103.333948277962,103.35783361779461
2017-05-08 10:51:07.773,103.22754891033019,103.35950504463051,103.34253366226024,103.38897870299081
2017-05-08 10:51:14.994,103.1990391956578,103.36761416392241,103.34856794766185,103.33722524355684
2017-05-08 10:51:19.448,103.25378019771247,103.36047444733492,103.33822760015308,103.3272040391299
2017-05-08 10:51:24.327,103.1359000210908,103.34327948214928,103.35008347859345,103.4078958393208
2017-05-08 10:51:29.369,103.22004294718832,103.33903108303329,103.45171584161636,103.35508695634388
2017-05-08 10:51:34.927,103.21201208285066,103.34159729120717,103.28233558835525,103.35311744846649
2017-05-08 10:51:39.340,103.25508940566183,103.36666043324882,103.37962158897179,103.44583684201184
2017-05-08 10:51:44.146,103.22257139633577,103.35884390297235,103.37273744659603,103.35071807239447
2017-05-08 10:51:49.847,103.19345203133389,103.35796516587185,103.35512978138851,103.33699886019458
2017-05-08 10:51:54.885,103.21806609496912,103.34448258830926,103.3596303699399,103.36761320950373
2017-05-08 10:51:59.861,103.2052828996045,103.38228450760813,103.35207947964122,103.36968004325989
2017-05-08 10:52:04.784,103.23700987838939,103.3389659812895,103.38572724312253,103.3031286933618
2017-05-08 10:52:09.922,103.23018303390958,103.35280719001386,103.34816551464833,103.36320910492036
2017-05-08 10:52:14.908,103.19013729393475,103.35484841142785,103.38418013161933,103.37486538678358
2017-05-08 10:52:19.171,103.24061183946125,103.35730722547902,103.38708462261661,103.34440530875594
2017-05-08 10:52:24.379,103.21321784181629,103.35484585312454,103.27668500780518,103.36385595195391
2017-05-08 10:52:29.711,103.24905173347105,103.35219797244184,103.36720920238903,103.36912007134563
2017-05-08 10:52:34.342,103.20424204251876,103.3533717373939,103.35316252467896,103.36641739173673
2017-05-08 10:52:39.662,103.22197709551948,103.36448381294502,103.33731176613824,103.38807315271627
2017-05-08 10:52:43.674,103.22248171746364,103.34040910540851,103.35421731512535,103.32257563289691
2017-05-08 10:52:49.515,103.19330535367708,103.34641762016801,103.37667821969562,103.41668453931158
2017-05-08 10:52:54.274,103.21146305065334,103.34047525060691,103.30133594443956,103.36749142156268
2017-05-08 10:52:59.819,103.2278789384234,103.36344566032625,103.32620169506168,103.358857217185
2017-05-08 10:53:04.949,103.21861345232747,103.34387839157866,103.35352780847757,103.31966630865494
2017-05-08 10:53:09.644,103.20955125624147,103.35467584186397,103.35090663810237,103.36118875317305
2017-05-08 10:53:14.646,103.17236814588884,103.35201593332098,103.32864919214241,103.36019960057729
2017-05-08 10:53:19.813,103.22357659134106,103.26866100318111,103.35480410062786,103.40832385835014
2017-05-08 10:53:24.965,103.20825168364712,103.39045543186019,103.35615718772084,103.31849576359585
2017-05-08 10:53:29.714,103.22324658633678,103.35413388298014,103.31266290524033,103.36877317144176
2017-05-08 10:53:34.981,103.21738397658845,103.33762138622842,103.37386501291839,103.34524537705995
2017-05-08 10:53:39.815,103.18986620983935,103.3563093320122,103.41261156952163,103.34691218501408
2017-05-08 10:53:42.417,103.24542462119979,103.37281758242415,103.35112717164967,103.34739047208028
2017-05-08 10:53:48.366,103.2197114755867,103.36885225087451,103.37946449242698,103.3781235611568
2017-05-08 10:53:54.966,103.20509032668238,103.33751596104469,103.33994315690688,103.33161363443416
2017-05-08 10:53:59.737,103.15623019243365,103.35768406445646,103.3324597649062,103.3305711174847
2017-05-08 10:54:04.587,103.19311598851215,103.31057253998993,103.32651328659912,103.32873233751684
2017-05-08 10:54:08.885,103.20320390413445,103.37081051306306,103.34478142347216,103.39458640619503
2017-05-08 10:54:14.988,103.21340778689805,103.35049687076345,103.34658807939618,103.33366122775458
2017-05-08 10:54:19.951,103.1966496287597,103.3412468333857,103.37770101536813,103.36162645753745
2017-05-08 10:54:24.021,103.20802040187992,103.33239358593883,103.31972012599816,103.34993714691791
2017-05-08 10:54:29.946,103.21263541055667,103.343490361463,103.33561613486191,103.34447634858535
2017-05-08 10:54:34.336,103.13126308203871,103.35493648936895,103.36748599303152,103.35026899360426
2017-05-08 10:54:39.661,103.20986053977981,103.30570714425419,103.33817620774713,103.34803300726027
2017-05-08 10:54:43.945,103.23598921789966,103.39233190987757,103.3647655233512,103.31332537980745
2017-05-08 10:54:48.278,103.18572624301243,103.36331252668792,103.33579705421953,103.36557293388083
2017-05-08 10:54:54.975,103.21026723434349,103.34270851618338,103.34026039852597,103.36269053903422
2017-05-08 10:54:59.890,103.18225691246585,103.36536615415464,103.31932750114231,103.32786169421051
2017-05-08 10:55:04.362,103.18772040094069,103.32743531690386,103.36407031903478,103.35038059749189
2017-05-08 10:55:09.226,103.240562787595,103.35408311862771,103.33353349869816,103.38714114192922
2017-05-08 10:55:13.948,103.19606354492836,103.32223944219095,103.31075800273882,103.32842049123651
2017-05-08 10:55:19.238,103.2192444741114,103.2872408059411,103.29094180547808,103.40451024228148
2017-05-08 10:55:23.967,103.19565316074974,103.3290892766822,103.31934576304282,103.37012201432623
2017-05-08 10:55:29.546,103.19529494936214,103.33651532124016,103.31889005224997,103.30345150327432
2017-05-08 10:55:34.334,103.23655856066661,103.33361938644302,103.33969187362872,103.36938063079592
2017-05-08 10:55:39.581,103.20691371480684,103.30792715138524,103.34084636675338,103.35562315807987
2017-05-08 10:55:44.902,103.20640893624909,103.29753401365684,103.34187295326124,103.32081997400775
2017-05-08 10:55:49.580,103.19239428386825,103.32879206949585,103.33483338945263,103.3872749662961
2017-05-08 10:55:54.433,103.15304935758783,103.21534613731784,103.34213576725924,
2017-05-08 10:55:59.509,103.20181930741491,103.30364706156692,103.32767421243403,103.30246375479796
2017-05-08 10:56:04.355,103.16510848681511,103.34819582760102,103.28494684520327,103.37215296143752
2017-05-08 10:56:07.630,103.26889131926973,103.32865063451183,103.34187885554046,103.3263302000652
2017-05-08 10:56:14.908,103.18274160029688,103.33204180993093,103.33435255311915,103.3439994220299
2017-05-08 10:56:19.980,103.20223087664505,103.3350849687434,103.3533496093427,103.33239435774375
2017-05-08 10:56:24.270,103.20283836078102,103.34185831005698,103.36969202019681,103.38711589436166
nan,,,,
2017-05-08 10:56:34.982,103.2077067955907,103.3683465048558,103.41262567186003,103.39099746198109
2017-05-08 10:56:39.874,103.23741631224127,103.32965553340925,103.32729507050298,103.38586088966059
2017-05-08 10:56:44.544,103.20510909307649,103.30890944766962,103.38732435518735,103.33050662062992
2017-05-08 10:56:49.605,103.19415282596694,103.33468546754717,103.32753349578928,103.34621720440825
2017-05-08 10:56:54.690,103.2139415012638,103.33656049418771,103.32188800397361,103.34163770870833
2017-05-08 10:56:59.738,103.24654279217611,103.34227074039032,103.35318264169737,103.35107296766093
2017-05-08 10:57:04.760,103.20538517665341,103.29937651436327,103.29182653609814,103.36414979983593
2017-05-08 10:57:09.790,103.22797927689241,103.37871112375495,103.31207341218665,103.35815319308479
2017-05-08 10:57:14.997,103.21981296078204,103.35948102164602,103.35966075072864,103.32794470177774
2017-05-08 10:57:19.683,103.19736696659746,103.35069923856585,,103.33816685992167
2017-05-08 10:57:23.043,103.21286100815466,103.38084496592006,103.35378361695116,103.31160863661302
2017-05-08 10:57:29.787,103.19630637388043,103.37485853822088,103.33882777719424,103.34345920640864
2017-05-08 10:57:34.822,103.21870514907943,103.33704504334229,103.39111536398656,103.29429675151935
2017-05-08 10:57:39.772,103.22807977686722,103.35394429054288,103.38491559195425,103.38838081527746
2017-05-08 10:57:44.881,103.22069939866755,103.32089667286134,103.36390034119387,103.31809980993478
2017-05-08 10:57:49.137,103.22772246421053,103.34904877374794,103.34609872189758,103.35645510396009
2017-05-08 10:57:54.955,103.2408260341301,103.36543497197941,103.3446395967796,103.32377768587881
2017-05-08 10:57:59.723,103.20833571253402,103.35018037790391,103.3778581666498,103.39719072628407
2017-05-08 10:58:04.636,103.20643861534033,103.33775127757139,103.35179240865318,103.37501192452186
2017-05-08 10:58:09.690,103.18159973975662,103.35523751193344,103.33129793546397,103.3408092170637
2017-05-08 10:58:14.945,103.1766115024179,103.35116626036,103.30560724732332,103.32114977772405
2017-05-08 10:58:19.811,103.20422093681627,103.32922006037705,103.334729640144,103.32015048993806
